,activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
42,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001406300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,365000.0,,5.24,,3,,,,,,,,12.0,2,2,2,2,665000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3994,85.29999999999998,104400,46,458,943,68,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
43,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001433000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,2,2,285000.0,,4.5,,3,,,,,,,,,2,2,2,2,655000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3833,66.42,104400,83,897,1369,67,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
44,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001437102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,2,2,225000.0,,4.5,,3,,,,,,,,,2,2,2,2,475000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4334,87.01,104400,74,773,944,43,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
45,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001441501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,315000.0,,4.166,,3,,,,,,,,12.0,2,2,2,2,895000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6602,90.73,104400,141,1492,1708,30,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
46,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001438300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,425000.0,,4.523,,3,,,,,,,,12.0,2,2,2,2,735000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4174,93.94,104400,73,614,905,0,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
47,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001407101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,215000.0,,5.413,,3,,,,,,,,12.0,2,2,2,2,475000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3755,93.58,104400,38,282,946,62,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
48,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001430700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,4.747,,3,,,,,,,,12.0,2,2,2,2,755000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3913,38.13,104400,111,982,1296,60,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
49,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001440301,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,395000.0,,4.747,,3,,,,,,,,12.0,2,2,2,2,755000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6817,81.11,104400,88,1519,1783,38,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
50,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001426100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,505000.0,,4.795,,3,,,,,,,,12.0,2,2,2,2,1455000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6214,27.95,104400,266,1980,2180,76,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
51,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001441800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,285000.0,,4.96,,3,,,,,,,,12.0,2,2,2,2,575000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6991,61.48,104400,112,1402,1873,42,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
52,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001436500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,395000.0,,4.115,,3,,,,,,,,12.0,2,2,2,2,595000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4955,82.14,104400,54,439,904,42,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
53,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001440200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,2,2,285000.0,,4.68,,3,,,,,,,,,2,2,2,2,535000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6197,94.19,104400,71,758,1440,46,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
54,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001409900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,355000.0,,5.26,,3,,,,,,,,12.0,2,2,2,2,1135000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3410,77.42,104400,123,1180,1387,55,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
55,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001450501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,415000.0,,5.541,,3,,,,,,,,12.0,2,2,2,2,875000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3496,37.36,104400,132,912,939,34,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
56,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001433800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,5.405,,3,,,,,,,,12.0,2,2,2,2,575000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,8137,84.15,104400,62,979,1893,53,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
57,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001451503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,395000.0,,5.288,,3,,,,,,,,12.0,2,2,2,2,705000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5588,43.93,104400,98,1336,1841,51,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
58,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001400500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,315000.0,,3.897,,3,,,,,,,,1.0,2,2,2,2,865000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3651,48.29,104400,105,590,1224,76,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
59,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001435602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,265000.0,,5.777,,3,,,,,,,,12.0,2,2,2,2,425000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5460,72.43999999999998,104400,60,639,1441,64,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
60,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001430800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,335000.0,,4.89,,3,,,,,,,,12.0,2,2,2,2,935000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6091,50.01,104400,100,1270,1880,57,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
61,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001442602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,495000.0,,4.913,,3,,,,,,,,12.0,2,2,2,2,925000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4938,59.05,104400,93,891,1222,48,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
62,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001450300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,355000.0,,4.833,,3,,,,,,,,12.0,2,2,2,2,755000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5118,46.29,104400,118,1215,1480,45,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
63,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001409800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,365000.0,,5.24,,3,,,,,,,,12.0,2,2,2,2,675000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3123,91.77,104400,87,602,1123,57,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
64,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001444200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,335000.0,,4.365,,3,,,,,,,,12.0,2,2,2,2,915000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6790,77.92,104400,94,1555,1913,46,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
65,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001410500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,5.015,,3,,,,,,,,12.0,2,2,2,2,655000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2321,94.53,104400,29,53,388,45,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
66,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001437600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,2,2,325000.0,,4.43,,3,,,,,,,,,2,2,2,2,645000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3666,85.18999999999998,104400,69,469,731,52,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
67,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001451701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,335000.0,,5.402,,3,,,,,,,,12.0,2,2,2,2,785000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2904,30.41,104400,112,780,1081,51,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
68,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001436100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,315000.0,,5.272,,3,,,,,,,,12.0,2,2,2,2,655000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6231,79.51,104400,89,1053,1443,59,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
69,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001444100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,385000.0,,4.724,,3,,,,,,,,12.0,2,2,2,2,795000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7595,57.42,104400,112,2085,2436,48,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
70,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001410500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,355000.0,,4.765,,3,,,,,,,,12.0,2,2,2,2,905000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2321,94.53,104400,29,53,388,45,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
71,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001408700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,185000.0,,5.821,,3,,,,,,,,12.0,2,2,2,2,455000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7527,97.09,104400,40,834,2127,73,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
72,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001410200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,185000.0,,4.99,,3,,,,,,,,12.0,2,2,2,2,365000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3265,94.52,104400,53,542,948,61,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
73,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001406601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,305000.0,,5.022,,3,,,,,,,,12.0,2,2,2,2,665000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4995,90.17,104400,62,856,1406,64,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
74,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001406601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,305000.0,,4.522,,3,,,,,,,,12.0,2,2,2,2,565000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4995,90.17,104400,62,856,1406,64,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
75,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001435800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,5.272,,3,,,,,,,,12.0,2,2,2,2,725000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5395,73.26999999999998,104400,73,1167,1586,67,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
76,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001450604,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,325000.0,,5.152,,3,,,,,,,,12.0,2,2,2,2,1275000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5088,31.21,104400,150,1325,1525,39,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
77,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001420100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,295000.0,,4.649,,3,,,,,,,,12.0,2,2,2,2,1005000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2487,33.98,104400,136,555,813,76,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
78,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001408700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,215000.0,,4.552,,3,,,,,,,,12.0,2,2,2,2,475000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7527,97.09,104400,40,834,2127,73,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
79,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001420100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,345000.0,,4.802,,3,,,,,,,,12.0,2,2,2,2,915000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2487,33.98,104400,136,555,813,76,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
80,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001451503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,31,1,1,1,2,325000.0,,5.071,,3,,,,,,,,12.0,2,2,2,2,635000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5588,43.93,104400,98,1336,1841,51,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
81,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001410400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,285000.0,,4.688,,3,,,,,,,,12.0,2,2,2,2,555000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4344,93.6,104400,70,903,1316,66,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
82,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001437600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,2,2,315000.0,,4.56,,3,,,,,,,,,2,2,2,2,585000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3666,85.18999999999998,104400,69,469,731,52,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
83,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001441401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,2,1,1,1,2,325000.0,,5.38,,3,,,,,,,,12.0,2,2,2,2,1255000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7569,78.65,104400,118,1656,2003,38,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
84,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001405600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,385000.0,,4.941,,3,,,,,,,,12.0,2,2,2,2,625000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3205,75.09999999999998,104400,69,350,1001,76,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
85,2018,549300MEMWF0Y8H4PL17,36084,CA,06001,06001438201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,345000.0,,5.588,,3,,,,,,,,12.0,2,2,2,2,565000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4861,87.92,104400,68,952,1239,57,01-0681100,7,Ocwen Loan Servicing LLC,NJ,Mount Laurel,08054
